,0,1
1776,時代,12
1777,我問,12
1778,懷孕,12
1779,電,12
1780,隱藏,12
1781,抖,12
1782,嚴格,12
1783,刻意,12
1784,吹,12
1785,味道,12
1786,公眾,12
1787,多人,12
1788,拜拜,12
1789,意願,12
1790,碩士班,12
1791,女宿,12
1792,困擾,12
1793,問系辦,12
1794,嗷嗷,12
1795,沒繳,12
1796,慘,12
1797,忙,12
1798,我國,12
1799,嫉妒,12
1800,混,12
1801,明確,12
1802,餓,12
1803,一陣子,12
1804,少女,12
1805,掃,12
1806,門口,12
1807,刪文,12
1808,空,12
1809,情緒,12
1810,校狗,12
1811,一條,12
1812,傷害,12
1813,深,12
1814,講幹話,12
1815,補到,12
1816,我住,12
1817,同屆,12
1818,普妹,12
1819,正解,12
1820,前站,12
1821,限制,12
1822,值,12
1823,等級,12
1824,檸檬,12
1825,請進,12
1826,腳,12
1827,回憶,12
1828,野豬,12
1829,問了,12
1830,先去,12
1831,好險,12
1832,序號,12
1833,火車,12
1834,精彩,12
1835,會給,12
1836,有掛,12
1837,釣到,12
1838,工,12
1839,反,12
1840,核,12
1841,誤會,12
1842,性行,12
1843,幸福,12
1844,插,12
1845,率,12
1846,櫃,12
1847,分手,12
1848,接,12
1849,沒收,12
1850,配對,12
1851,金流,12
1852,價錢,12
1853,女性,12
1854,練習,12
1855,復,12
1856,小姐,12
1857,難看,12
1858,身上,12
1859,近親,12
1860,說好,12
1861,桌子,12
1862,白痴,12
1863,濕,12
1864,有過,12
1865,異性戀,12
1866,恐同,12
1867,填志願,12
1868,舊生,12
1869,特定,12
1870,熱心,12
1871,四個,12
1872,房租,12
1873,請益,12
1874,拜,12
1875,學年,12
1876,跳板,12
1877,普遍,12
1878,費用,12
1879,西斯,12
1880,安樂死,12
1881,簡報,12
1882,人物,12
1883,一門,12
1884,順序,12
1885,繳錢,12
1886,貸款,12
1887,天天,12
1888,學系,12
1889,暖,12
1890,社交,12
1891,躲,12
1892,寢具,12
1893,計概,12
1894,有時,12
1895,優秀,12
1896,系級,12
1897,偶們,12
1898,系隊,12
1899,資料袋,12
1900,日本,12
1901,給他,12
1902,追蹤,12
1903,進度,12
1904,之夜,12
1905,台北人,12
1906,閻羅王,12
1907,中共,12
1908,選項,11
1909,承辦,11
1910,通通,11
1911,結論,11
1912,人品,11
1913,先來,11
1914,共識,11
1915,從來不,11
1916,留在,11
1917,職業,11
1918,老人,11
1919,去當,11
1920,事實上,11
1921,公平,11
1922,力,11
1923,高潮,11
1924,油,11
1925,勸,11
1926,醫科,11
1927,缺,11
1928,去過,11
1929,數字,11
1930,度,11
1931,老妹,11
1932,自信,11
1933,姊姊,11
1934,處,11
1935,好幾個,11
1936,當兵,11
1937,哥哥,11
1938,資格,11
1939,直升,11
1940,省錢,11
1941,性感,11
1942,露出,11
1943,大便,11
1944,會上,11
1945,單字,11
1946,量,11
1947,作者,11
1948,謝謝你們,11
1949,欣賞,11
1950,司機,11
1951,陰德,11
1952,打給,11
1953,票,11
1954,目標,11
1955,長大,11
1956,鼓勵,11
1957,被騙,11
1958,面前,11
1959,填寫,11
1960,表單,11
1961,試試看,11
1962,公共,11
1963,熟悉,11
1964,寧靜,11
1965,扛,11
1966,莫名其妙,11
1967,校外,11
1968,超多,11
1969,需求,11
1970,妳們,11
1971,有事,11
1972,感受,11
1973,不足,11
1974,咖啡,11
1975,片,11
1976,小朋友,11
1977,價格,11
1978,地下,11
1979,環工,11
1980,件,11
1981,可惡,11
1982,感冒,11
1983,莫名,11
1984,鄉下,11
1985,出生,11
1986,藏,11
1987,不給,11
1988,降低,11
1989,發表,11
1990,科學,11
1991,堆,11
1992,錢鼠,11
1993,名稱,11
1994,附,11
1995,更新,11
1996,支援,11
1997,忍,11
1998,效果,11
1999,答應,11
2000,嘗試,11
2001,和平,11
2002,好感,11
2003,未,11
2004,差點,11
2005,特地,11
2006,交給,11
2007,評論,11
2008,安哥,11
2009,走路,11
2010,背,11
2011,要死,11
2012,程,11
2013,全家,11
2014,經費,11
2015,在校,11
2016,理工科,11
2017,斷,11
2018,半年,11
2019,臺北,11
2020,壞,11
2021,哭哭,11
2022,喝茶,11
2023,想修,11
2024,靠近,11
2025,玻璃心,11
2026,三階,11
2027,人工,11
2028,小魯,11
2029,包括,11
2030,跟系,11
2031,牙,11
2032,成就,11
2033,第二階段,11
2034,二階,11
2035,考題,11
2036,無關,11
2037,打折,11
2038,水桶,11
2039,平安,11
2040,一場,11
2041,痛,11
2042,管理,11
2043,別系,11
2044,檢定,11
2045,轉通識,11
2046,最多,11
2047,晚會,11
2048,湖,11
2049,審核,11
2050,我該,11
2051,張,11
2052,租屋,11
2053,上學,11
2054,內定,11
2055,精神,11
2056,補習,11
2057,這本,11
2058,工資,11
2059,別繳,11
2060,原系,11
2061,本系,11
2062,車票,11
2063,放入,11
2064,美學,11
2065,狐狸,11
2066,日,10
2067,期限,10
2068,天氣,10
2069,熱,10
2070,同一,10
2071,印,10
2072,我爸,10
2073,娶,10
2074,無感,10
2075,穩定,10
2076,內部,10
2077,說服,10
2078,對外,10
2079,鑰匙,10
2080,了還,10
2081,跪,10
2082,哪間,10
2083,高醫,10
2084,太子,10
2085,鬆,10
2086,鳥,10
2087,無知,10
2088,不多,10
2089,畫面,10
2090,離校,10
2091,手續,10
2092,一週,10
2093,小時候,10
2094,繁星,10
2095,台清交,10
2096,照樣,10
2097,身材,10
2098,問卦,10
2099,我給,10
2100,騙人,10
2101,茶,10
2102,卷哥,10
2103,網,10
2104,繳交,10
2105,灬,10
2106,虧,10
2107,超大,10
2108,留下,10
2109,違法,10
2110,法官,10
2111,殺人,10
2112,大多數,10
2113,罪,10
2114,真理,10
2115,飯,10
2116,王,10
2117,不講,10
2118,水餃,10
2119,宿,10
2120,孔,10
2121,浴室,10
2122,害怕,10
2123,學說,10
2124,感想,10
2125,推論,10
2126,目的,10
2127,棒棒,10
2128,足夠,10
2129,運氣,10
2130,相處,10
2131,每學期,10
2132,一碗,10
2133,吸引,10
2134,懶得,10
2135,敬,10
2136,授課,10
2137,疑問,10
2138,顏值,10
2139,校友,10
2140,誠實,10
2141,包裹,10
2142,假日,10
2143,打招呼,10
2144,電影,10
2145,很想,10
2146,舖,10
2147,滿滿的,10
2148,太難,10
2149,綠能,10
2150,效率,10
2151,夠,10
2152,核四,10
2153,作,10
2154,一部分,10
2155,設備,10
2156,快活,10
2157,擠,10
2158,個案,10
2159,在講,10
2160,跳針,10
2161,舊,10
2162,自殺,10
2163,在外,10
2164,截圖,10
2165,動機,10
2166,一到,10
2167,乖,10
2168,楊小姐,10
2169,粉絲,10
2170,你問,10
2171,義務,10
2172,爭議,10
2173,這跟,10
2174,樂意,10
2175,恐嚇,10
2176,老鼠,10
2177,一大,10
2178,西,10
2179,兩邊,10
2180,掛,10
2181,控制,10
2182,障礙,10
2183,概論,10
2184,一堂,10
2185,老師上課,10
2186,類型,10
2187,取,10
2188,我怕,10
2189,在乎,10
2190,優點,10
2191,優先,10
2192,凌晨,10
2193,退宿,10
2194,香,10
2195,幾樓,10
2196,不太會,10
2197,自動,10
2198,夏天,10
2199,高級,10
2200,放假,10
2201,藍,10
2202,問問看,10
2203,強調,10
2204,泥,10
2205,註冊,10
2206,啾,10
2207,喝酒,10
2208,這篇文,10
2209,蘇,10
2210,一輩子,10
2211,化工,10
2212,發哥,10
2213,這回,10
2214,期中考,10
2215,那屆,10
2216,風格,10
2217,包含,10
2218,動,10
2219,我當,10
2220,教學,10
2221,偏激,10
2222,生病,10
2223,互助,10
2224,要當,10
2225,醫技,10
2226,提示,10
2227,密,10
2228,區域,10
2229,對象,10
2230,那堂,10
2231,半導體,10
2232,搖搖,10
2233,防曬,10
2234,導師,10
2235,鹽,10
2236,茴香豆,10
2237,鈔,10
2238,問號,10
2239,踏溯,10
2240,時期,10
2241,青春,10
2242,體育系,10
2243,航太系,10
2244,代收,10
2245,建國,10
2246,豆漿,10
2247,台語,10
2248,補習班,10
2249,寵物,10
2250,流,10
2251,運動員,10
2252,蘇菲,10
2253,精神病,10
2254,人獸交,10
2255,母豬,9
2256,穿著,9
2257,蛋,9
2258,三杯,9
2259,看書,9
2260,日期,9
2261,跪求,9
2262,地圖,9
2263,更是,9
2264,影印,9
2265,床上,9
2266,成家,9
2267,因素,9
2268,不久,9
2269,總共,9
2270,聽力,9
2271,耳機,9
2272,品質,9
2273,鎖門,9
2274,醒醒,9
2275,競爭,9
2276,學時,9
2277,看得,9
2278,血,9
2279,醫,9
2280,三類,9
2281,搞不清楚,9
2282,一發,9
2283,很爽,9
2284,跑過,9
2285,湊,9
2286,坐在,9
2287,私立,9
2288,真他媽,9
2289,廢話,9
2290,還滿,9
2291,巨,9
2292,逛,9
2293,學術論文,9
2294,學術,9
2295,做出,9
2296,宿網,9
2297,遇過,9
2298,後續,9
2299,當你,9
2300,利用,9
2301,試試,9
2302,肉,9
2303,音樂,9
2304,非法,9
2305,等於,9
2306,秀,9
2307,弟弟,9
2308,距離,9
2309,廢物,9
2310,達,9
2311,歌,9
2312,節目,9
2313,紀錄,9
2314,煩惱,9
2315,東路,9
2316,附上,9
2317,輔導員,9
2318,區,9
2319,敲門,9
2320,撥,9
2321,餓死,9
2322,平等,9
2323,健身,9
2324,經歷,9
2325,住宿服務,9
2326,找個,9
2327,姓,9
2328,就夠,9
2329,問你,9
2330,總圖,9
2331,驚訝,9
2332,店員,9
2333,佩服,9
2334,柯,9
2335,至今,9
2336,反駁,9
2337,雙方,9
2338,推個,9
2339,白癡,9
2340,真實,9
2341,一聲,9
2342,位,9
2343,條,9
2344,家長,9
2345,綜合,9
2346,會來,9
2347,偉大,9
2348,如題,9
2349,捲,9
2350,危害,9
2351,質疑,9
2352,核電,9
2353,舉,9
2354,不停,9
2355,達到,9
2356,偏,9
2357,勝後,9
2358,豬,9
2359,操作,9
2360,講者,9
2361,只想,9
2362,部份,9
2363,審判,9
2364,一切都是,9
2365,盡量,9
2366,不明,9
2367,中是,9
2368,所有人,9
2369,得知,9
2370,機,9
2371,一步,9
2372,豐富,9
2373,北,9
2374,法院,9
2375,退款,9
2376,這位,9
2377,以爲,9
2378,退費,9
2379,封鎖,9
2380,模式,9
2381,注音,9
2382,產生,9
2383,傾向,9
2384,被迫,9
2385,不斷,9
2386,我心,9
2387,這方面,9
2388,低落,9
2389,修改,9
2390,一兩個,9
2391,上過,9
2392,網美,9
2393,一看,9
2394,校方,9
2395,要轉,9
2396,現象,9
2397,會過,9
2398,函數,9
2399,傳染,9
2400,海龜,9
2401,飛,9
2402,餒,9
2403,健檢,9
2404,台南市,9
2405,重修,9
2406,餐廳,9
2407,男宿,9
2408,文中,9
2409,最愛,9
2410,轉走,9
2411,看清楚,9
2412,同學們,9
2413,檔案,9
2414,學號,9
2415,有病,9
2416,清白,9
2417,便是,9
2418,基本資料,9
2419,汪,9
2420,小蘇,9
2421,最強,9
2422,藝術,9
2423,不介意,9
2424,國考,9
2425,棄選,9
2426,單子,9
2427,書籍費,9
2428,銀,9
2429,一上,9
2430,朱,9
2431,講解,9
2432,評分,9
2433,形式,9
2434,影本,9
2435,出爐,9
2436,友,9
2437,師,9
2438,嚇死,9
2439,林,9
2440,要戰,9
2441,系邊,9
2442,接近,9
2443,欠,9
2444,減輕,9
2445,也許,9
2446,堅持,9
2447,托運,9
2448,量子,9
2449,實習,9
2450,就業,9
2451,嚶,9
2452,洗腦,9
2453,比賽,9
2454,喫,9
2455,溝通,9
2456,這樓,9
2457,動作,9
2458,大頭,9
2459,辦公室,9
2460,外地,9
2461,公車,9
2462,避嫌,9
2463,成鷹,9
2464,內戰,9
2465,殊不知,9
2466,抽菸,9
2467,系有,9
2468,複雜,9
2469,中央,9
2470,四樓,9
2471,停班,9
2472,大板,9
2473,停止,9
2474,改善,9
2475,考前,9
2476,一活,9
2477,小組,9
2478,業,9
2479,會計,9
2480,看系,9
2481,懶覺,9
2482,看臉,9
2483,引戰,9
2484,學程,9
2485,蘭嶼,9
2486,痣,9
2487,表面,9
2488,戀愛,9
2489,提升,9
2490,回收,9
2491,外校,9
2492,米,9
2493,火棍,9
2494,糊,9
2495,全脂,9
2496,奶油,9
2497,拌勻,9
2498,懂嗎,9
2499,中友會,9
2500,無縫,9
2501,利益,9
2502,論述,9
2503,國名,9
2504,民粹,9
2505,吾,9
2506,舉證責任,9
2507,舉證,9
2508,口試,9
2509,功德,8
2510,想像中,8
2511,身分,8
2512,公佈,8
2513,游泳池,8
2514,換個,8
2515,刪,8
2516,地址,8
2517,嫌,8
2518,一點點,8
2519,野,8
2520,訴求,8
2521,身分證,8
2522,住過,8
2523,原文,8
2524,熬夜,8
2525,無限,8
2526,電視,8
2527,激烈,8
2528,可笑,8
2529,進步,8
2530,外商,8
2531,洗洗,8
2532,市場,8
2533,物化,8
2534,增加,8
2535,醜,8
2536,宅宅,8
2537,魯蛇,8
2538,泡,8
2539,嘍,8
2540,嘿嘿,8
2541,週末,8
2542,划算,8
2543,外宿,8
2544,下課,8
2545,我剛,8
2546,有點像,8
2547,味,8
2548,夢想,8
2549,超想,8
2550,一類,8
2551,還蠻,8
2552,報到,8
2553,一波,8
2554,幾位,8
2555,安,8
2556,證書,8
2557,開會,8
2558,當成,8
2559,唱歌,8
2560,這我,8
2561,渣,8
2562,做過,8
2563,默默,8
2564,應徵,8
2565,文獻,8
2566,認證,8
2567,服學,8
2568,協助,8
2569,操,8
2570,會發,8
2571,一份,8
2572,嘆,8
2573,帶著,8
2574,傳統,8
2575,不可,8
2576,道德,8
2577,一下子,8
2578,乳題,8
2579,妝,8
2580,尿,8
2581,正義,8
2582,乾脆,8
2583,人有,8
2584,拿出,8
2585,紙本,8
2586,軟體,8
2587,書桌,8
2588,隔,8
2589,窗戶,8
2590,抽屜,8
2591,我想問,8
2592,勝二,8
2593,休息,8
2594,流浪,8
2595,責任,8
2596,人士,8
2597,政府,8
2598,不禁,8
2599,理念,8
2600,拍照,8
2601,器材,8
2602,排隊,8
2603,健工,8
2604,尺寸,8
2605,麥當勞,8
2606,集合,8
2607,網址,8
2608,欺負,8
2609,付,8
2610,一杯,8
2611,砂糖,8
2612,眼神,8
2613,屎,8
2614,先生,8
2615,衡量,8
2616,縮,8
2617,一菜,8
2618,自願,8
2619,煩,8
2620,靈魂,8
2621,答,8
2622,課業,8
2623,解釋一下,8
2624,覺青,8
2625,聯合,8
2626,污染,8
2627,成本,8
2628,代替,8
2629,需,8
2630,全球,8
2631,惡意,8
2632,查資料,8
2633,相,8
2634,歡樂,8
2635,溫馨,8
2636,公斤,8
2637,會長,8
2638,回歸,8
2639,弟妹,8
2640,對話,8
2641,看一看,8
2642,吵架,8
2643,另一半,8
2644,妳有,8
2645,考古,8
2646,清流,8
2647,積極,8
2648,的點,8
2649,物,8
2650,大雨,8
2651,入口,8
2652,第二次,8
2653,開戰,8
2654,經營,8
2655,廣告,8
2656,應付,8
2657,被告,8
2658,出示,8
2659,搬進,8
2660,疾病,8
2661,讀成,8
2662,駕照,8
2663,胖胖的,8
2664,一根,8
2665,衛生紙,8
2666,鍵盤,8
2667,美麗,8
2668,力量,8
2669,公三小,8
2670,回頭,8
2671,屁眼,8
2672,快速,8
2673,暗示,8
2674,店家,8
2675,簽到,8
2676,型,8
2677,交朋友,8
2678,美食,8
2679,反函數,8
2680,性質,8
2681,失去,8
2682,好處,8
2683,電梯,8
2684,搞笑,8
2685,名聲,8
2686,內涵,8
2687,東區,8
2688,保持,8
2689,地板,8
2690,功能,8
2691,貼文,8
2692,銀行,8
2693,成員,8
2694,黏,8
2695,公主,8
2696,硬要,8
2697,正經,8
2698,優良,8
2699,一台,8
2700,座位,8
2701,大眾,8
2702,求卦,8
2703,不理,8
2704,順帶,8
2705,要修,8
2706,雨,8
2707,碩,8
2708,兩堂,8
2709,淹,8
2710,付出,8
2711,結合,8
2712,要交,8
2713,必修課,8
2714,煌,8
2715,大選,8
2716,英語,8
2717,星期,8
2718,全台灣,8
2719,霍霍,8
2720,排除,8
2721,好羨慕,8
2722,紅樓,8
2723,留成,8
2724,哈佛,8
2725,夢,8
2726,美國,8
2727,戶籍,8
2728,有種,8
2729,命運,8
2730,平行,8
2731,外掛,8
2732,嚇到,8
2733,做法,8
2734,行政,8
2735,怪怪的,8
2736,系所,8
2737,車車,8
2738,他系,8
2739,居多,8
2740,人文,8
2741,段,8
2742,月工,8
2743,範圍,8
2744,及格,8
2745,化學系,8
2746,修完,8
2747,長衫,8
2748,粉板,8
2749,顯出,8
2750,高興,8
2751,中秋,8
2752,還欠,8
2753,十九個,8
2754,歪,8
2755,無言,8
2756,考卷,8
2757,訂,8
2758,哪來,8
2759,之間,8
2760,名詞,8
2761,制服,8
2762,好人,8
2763,地區,8
2764,修齊,8
2765,數量,8
2766,先修,8
2767,國防,8
2768,天文,8
2769,牛排,8
2770,壞掉,8
2771,棒子,8
2772,起来,8
2773,前进,8
2774,工院,8
2775,轉來,8
2776,使人,8
2777,小登登,8
2778,約練,8
2779,外文,8
2780,跳舞,8
2781,帆船,8
2782,系主任,8
2783,拍謝,8
2784,烤箱,8
2785,胡,8
2786,吃香,8
2787,體會,8
2788,百元,8
2789,分分合合,8
2790,台灣國,8
2791,種姓,8
2792,徐氏,8
2793,地科,8
2794,個體,8
2795,夜,8
2796,唎,8
2797,醯,8
2798,舞伴,8
2799,物種,8
2800,好開心,7
2801,蛋蛋,7
2802,第一階段,7
2803,用到,7
2804,月底,7
2805,多數,7
2806,沒拿到,7
2807,不吃,7
2808,起碼,7
2809,少爺,7
2810,入,7
2811,哪部,7
2812,多元,7
2813,一致,7
2814,這群,7
2815,這麼久,7
2816,不負責任,7
2817,之中,7
2818,石,7
2819,看似,7
2820,照顧,7
2821,發揮,7
2822,強者,7
2823,差異,7
2824,更何況,7
2825,差距,7
2826,房號,7
2827,房,7
2828,情感,7
2829,雷包,7
2830,直到,7
2831,卷,7
2832,全身,7
2833,激動,7
2834,上臺,7
2835,口氣,7
2836,角,7
2837,成熟,7
2838,指導教授,7
2839,低調,7
2840,上成,7
2841,血統,7
2842,大會,7
2843,不來,7
2844,不對勁,7
2845,大腿,7
2846,肌肉,7
2847,再問,7
2848,低能兒,7
2849,電子,7
2850,先看,7
2851,專題,7
2852,唬爛,7
2853,他會,7
2854,最終,7
2855,附圖,7
2856,大好,7
2857,郭,7
2858,性病,7
2859,咩,7
2860,放屁,7
2861,報警,7
2862,搞錯,7
2863,下限,7
2864,沒圖,7
2865,兒子,7
2866,直,7
2867,太高,7
2868,導生,7
2869,一中,7
2870,超爽,7
2871,財產,7
2872,救救,7
2873,女生宿舍,7
2874,一秒,7
2875,打錯,7
2876,住勝,7
2877,勝,7
2878,笑聲,7
2879,持續,7
2880,妳會,7
2881,貓貓,7
2882,說個,7
2883,狂,7
2884,雞腿,7
2885,拯救,7
2886,癌症,7
2887,自助餐,7
2888,高尚,7
2889,樓梯,7
2890,一組,7
2891,準時,7
2892,幹幹話,7
2893,忍不住,7
2894,要問,7
2895,要用,7
2896,英檢,7
2897,三小,7
2898,小大一,7
2899,講座,7
2900,這輩子,7
2901,打球,7
2902,太重,7
2903,抱著,7
2904,害羞,7
2905,活該,7
2906,高雄人,7
2907,更慘,7
2908,臨時,7
2909,打掃,7
2910,要錢,7
2911,額,7
2912,開吉,7
2913,地球,7
2914,直播,7
2915,直說,7
2916,土地,7
2917,破壞,7
2918,完美,7
2919,出事,7
2920,活在,7
2921,認知,7
2922,滿多,7
2923,年輕人,7
2924,諷刺,7
2925,在線,7
2926,線,7
2927,胖,7
2928,測,7
2929,說實話,7
2930,正式,7
2931,停車,7
2932,看戲,7
2933,技巧,7
2934,擅長,7
2935,範例,7
2936,氣,7
2937,提早,7
2938,頭七,7
2939,一般來說,7
2940,檢查,7
2941,全國,7
2942,離婚,7
2943,扣,7
2944,遺憾,7
2945,甜點,7
2946,用詞,7
2947,前往,7
2948,成果,7
2949,應,7
2950,捐款,7
2951,寄出,7
2952,私訊,7
2953,人來,7
2954,專門,7
2955,朕,7
2956,你還,7
2957,杯,7
2958,發在,7
2959,自行,7
2960,左手,7
2961,權力,7
2962,保證金,7
2963,就讓,7
2964,坐等,7
2965,好意思,7
2966,串,7
2967,看不下去,7
2968,牽,7
2969,不在乎,7
2970,近親結婚,7
2971,立法,7
2972,跟風,7
2973,系列,7
2974,收納,7
2975,擦,7
2976,佬,7
2977,描述,7
2978,角色,7
2979,奶,7
2980,城市,7
2981,生小孩,7
2982,倒數,7
2983,無套,7
2984,人身攻擊,7
2985,我修,7
2986,沒得,7
2987,很涼,7
2988,記住,7
2989,踢,7
2990,平衡,7
2991,國中,7
2992,定理,7
2993,換成,7
2994,留下來,7
2995,太差,7
2996,酒吧,7
2997,吐,7
2998,不住,7
2999,好久,7
3000,南一中,7
3001,肥,7
3002,很久,7
3003,連續,7
3004,運作,7
3005,心酸,7
3006,誤導,7
3007,存,7
3008,存款,7
3009,合辦,7
3010,警察局,7
3011,新竹,7
3012,詐騙,7
3013,爛的,7
3014,不屑,7
3015,一提,7
3016,被害者,7
3017,看着,7
3018,內外,7
3019,不像,7
3020,錯過,7
3021,保留,7
3022,常識,7
3023,大小,7
3024,角度,7
3025,某樓,7
3026,相反,7
3027,男孩,7
3028,查不到,7
3029,沒聽過,7
3030,只不過,7
3031,眼,7
3032,澎湖,7
3033,幾間,7
3034,先猜,7
3035,無辜,7
3036,繳費單,7
3037,耖,7
3038,都還,7
3039,半個,7
3040,申論題,7
3041,課堂,7
3042,注重,7
3043,特色,7
3044,收穫,7
3045,難度,7
3046,挑戰,7
3047,驕傲,7
3048,剁,7
3049,珮,7
3050,客觀,7
3051,東奧,7
3052,獨挺核,7
3053,滿意,7
3054,想過,7
3055,哲,7
3056,死刑,7
3057,魔,7
3058,恐懼,7
3059,交流,7
3060,原文書,7
3061,再補,7
3062,進一步,7
3063,燒燬,7
3064,手手,7
3065,養貓,7
3066,回報,7
3067,第二年,7
3068,念書,7
3069,培養,7
3070,複製,7
3071,校名,7
3072,這類,7
3073,小玉,7
3074,大葉,7
3075,分成,7
3076,包皮,7
3077,出去玩,7
3078,你當,7
3079,往往,7
3080,臉色,7
3081,燒,7
3082,試,7
3083,時刻,7
3084,一年級,7
3085,一家,7
3086,指定,7
3087,很小,7
3088,分發,7
3089,各系,7
3090,需不需要,7
3091,課程名稱,7
3092,調整,7
3093,七夕,7
3094,簽名,7
3095,同意書,7
3096,就給,7
3097,幼稚,7
3098,七月,7
3099,謝,7
3100,中醫,7
3101,營養,7
3102,交通工具,7
3103,自傳,7
3104,科大,7
3105,分配,7
3106,抄,7
3107,新鮮,7
3108,多麼,7
3109,出席,7
3110,烤,7
3111,時空,7
3112,碰到,7
3113,情形,7
3114,統計學,7
3115,頭髮,7
3116,不快,7
3117,複習,7
3118,合適,7
3119,應用,7
3120,黃,7
3121,降轉,7
3122,地瓜,7
3123,戰力,7
3124,命題,7
3125,大陸,7
3126,鐵道,7
3127,自介,7
3128,蒐集,7
3129,一餐,7
3130,變態,7
3131,集團,7
3132,三創,7
3133,民主,7
3134,天上,7
3135,婊子,7
3136,萬歲,7
3137,南北,7
3138,偏見,7
3139,整體,7
3140,同行,7
3141,殖民,7
3142,印度,7
3143,祖國,7
3144,兵,7
3145,最爛,7
3146,棺材,7
3147,劇透,7
3148,勃起,7
3149,季風,7
3150,發情,7
3151,拉基,6
3152,舉辦,6
3153,退課,6
3154,證,6
3155,製造,6
3156,圖書,6
3157,設,6
3158,東安,6
3159,漢堡,6
3160,超商,6
3161,孤單,6
3162,不缺,6
3163,無視,6
3164,我婆,6
3165,豪想,6
3166,民法,6
3167,總會,6
3168,時會,6
3169,大奶,6
3170,過度,6
3171,例外,6
3172,一日,6
3173,最會,6
3174,人大,6
3175,往前,6
3176,志向,6
3177,辯論,6
3178,薪資,6
3179,做個,6
3180,供,6
3181,考量,6
3182,頂,6
3183,承擔,6
3184,睪,6
3185,丸,6
